,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,validation
1249,Mat_knapsack91,126,133,16758,37,32,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:31,valid solution
1250,Mat_knapsack91,126,133,16758,37,32,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:18,valid solution
1251,Mat_knapsack91,126,133,16758,37,32,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1252,Mat_knapsack91,126,133,16758,37,32,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:26,
1253,Mat_knapsack91,126,133,16758,37,32,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:53,valid solution
1254,Mat_knapsack91,126,133,16758,37,32,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1255,Mat_knapsack91,126,133,16758,37,32,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1256,Mat_knapsack91,126,133,16758,37,32,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1257,Mat_knapsack91,126,133,16758,37,32,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:09,valid solution
1258,Mat_knapsack91,126,133,16758,37,32,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:5,valid-solution
1259,Mat_knapsack91,126,133,16758,37,32,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:5,valid-solution
1260,Mat_knapsack92,127,135,17145,40,19,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1261,Mat_knapsack92,127,135,17145,40,19,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1262,Mat_knapsack92,127,135,17145,40,19,0,0,0,theorem_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:16:28,valid solution
1263,Mat_knapsack92,127,135,17145,40,19,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:37,valid solution
1264,Mat_knapsack92,127,135,17145,40,19,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:04,valid solution
1265,Mat_knapsack92,127,135,17145,40,19,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1266,Mat_knapsack92,127,135,17145,40,19,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:15:16,valid solution
1267,Mat_knapsack92,127,135,17145,40,19,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:45,valid solution
1268,Mat_knapsack92,127,135,17145,40,19,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1269,Mat_knapsack92,127,135,17145,40,19,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1270,Mat_knapsack92,127,135,17145,40,19,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1271,Mat_knapsack92,127,135,17145,40,19,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:10,valid solution
1272,Mat_knapsack92,127,135,17145,40,19,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:6,valid-solution
1273,Mat_knapsack92,127,135,17145,40,19,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:6,valid-solution
1274,Mat_knapsack93,127,138,17526,43,12,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1275,Mat_knapsack93,127,138,17526,43,12,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1276,Mat_knapsack93,127,138,17526,43,12,0,0,0,theorem_model,chuffed,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1277,Mat_knapsack93,127,138,17526,43,12,0,0,0,theorem_model,gecode,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1278,Mat_knapsack93,127,138,17526,43,12,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:27,valid solution
1279,Mat_knapsack93,127,138,17526,43,12,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1280,Mat_knapsack93,127,138,17526,43,12,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:14:01,valid solution
1281,Mat_knapsack93,127,138,17526,43,12,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:23,valid solution
1282,Mat_knapsack93,127,138,17526,43,12,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1283,Mat_knapsack93,127,138,17526,43,12,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1284,Mat_knapsack93,127,138,17526,43,12,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1285,Mat_knapsack93,127,138,17526,43,12,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:19,valid solution
1286,Mat_knapsack93,127,138,17526,43,12,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:6,valid-solution
1287,Mat_knapsack93,127,138,17526,43,12,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:5,valid-solution
1288,Mat_knapsack94,129,141,18189,36,39,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1289,Mat_knapsack94,129,141,18189,36,39,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1290,Mat_knapsack94,129,141,18189,36,39,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1291,Mat_knapsack94,129,141,18189,36,39,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:50,valid solution
1292,Mat_knapsack94,129,141,18189,36,39,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:40,valid solution
1293,Mat_knapsack94,129,141,18189,36,39,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1294,Mat_knapsack94,129,141,18189,36,39,0,0,0,quadratic_model,chuffed,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:11:03,valid solution
1295,Mat_knapsack94,129,141,18189,36,39,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:07,valid solution
1296,Mat_knapsack94,129,141,18189,36,39,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1297,Mat_knapsack94,129,141,18189,36,39,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1298,Mat_knapsack94,129,141,18189,36,39,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1299,Mat_knapsack94,129,141,18189,36,39,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:24,valid solution
1300,Mat_knapsack94,129,141,18189,36,39,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:7,valid-solution
1301,Mat_knapsack94,129,141,18189,36,39,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:7,valid-solution
1302,Mat_knapsack95,129,144,18576,33,25,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1303,Mat_knapsack95,129,144,18576,33,25,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1304,Mat_knapsack95,129,144,18576,33,25,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1305,Mat_knapsack95,129,144,18576,33,25,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:02:01,valid solution
1306,Mat_knapsack95,129,144,18576,33,25,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:03:33,valid solution
1307,Mat_knapsack95,129,144,18576,33,25,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1308,Mat_knapsack95,129,144,18576,33,25,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:35,
1309,Mat_knapsack95,129,144,18576,33,25,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:14,valid solution
1310,Mat_knapsack95,129,144,18576,33,25,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1311,Mat_knapsack95,129,144,18576,33,25,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1312,Mat_knapsack95,129,144,18576,33,25,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:07,
1313,Mat_knapsack95,129,144,18576,33,25,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:06,valid solution
1314,Mat_knapsack95,129,144,18576,33,25,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1315,Mat_knapsack95,129,144,18576,33,25,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1316,Mat_knapsack96,130,147,19110,10,42,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1317,Mat_knapsack96,130,147,19110,10,42,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1318,Mat_knapsack96,130,147,19110,10,42,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1319,Mat_knapsack96,130,147,19110,10,42,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:51,valid solution
1320,Mat_knapsack96,130,147,19110,10,42,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:04,valid solution
1321,Mat_knapsack96,130,147,19110,10,42,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1322,Mat_knapsack96,130,147,19110,10,42,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:34,
1323,Mat_knapsack96,130,147,19110,10,42,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:51,valid solution
1324,Mat_knapsack96,130,147,19110,10,42,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1325,Mat_knapsack96,130,147,19110,10,42,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1326,Mat_knapsack96,130,147,19110,10,42,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1327,Mat_knapsack96,130,147,19110,10,42,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:16,valid solution
1328,Mat_knapsack96,130,147,19110,10,42,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1329,Mat_knapsack96,130,147,19110,10,42,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:7,valid-solution
1330,Mat_knapsack97,133,148,19684,49,40,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1331,Mat_knapsack97,133,148,19684,49,40,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1332,Mat_knapsack97,133,148,19684,49,40,0,0,0,theorem_model,chuffed,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1333,Mat_knapsack97,133,148,19684,49,40,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:58,valid solution
1334,Mat_knapsack97,133,148,19684,49,40,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:05:45,valid solution
1335,Mat_knapsack97,133,148,19684,49,40,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1336,Mat_knapsack97,133,148,19684,49,40,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:32,
1337,Mat_knapsack97,133,148,19684,49,40,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:17:49,valid solution
1338,Mat_knapsack97,133,148,19684,49,40,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1339,Mat_knapsack97,133,148,19684,49,40,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1340,Mat_knapsack97,133,148,19684,49,40,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:04,
1341,Mat_knapsack97,133,148,19684,49,40,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:16,valid solution
1342,Mat_knapsack97,133,148,19684,49,40,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1343,Mat_knapsack97,133,148,19684,49,40,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1344,Mat_knapsack98,133,149,19817,28,33,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1345,Mat_knapsack98,133,149,19817,28,33,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1346,Mat_knapsack98,133,149,19817,28,33,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:09,
1347,Mat_knapsack98,133,149,19817,28,33,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:54,valid solution
1348,Mat_knapsack98,133,149,19817,28,33,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:17,valid solution
1349,Mat_knapsack98,133,149,19817,28,33,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1350,Mat_knapsack98,133,149,19817,28,33,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:36,
1351,Mat_knapsack98,133,149,19817,28,33,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:11,valid solution
1352,Mat_knapsack98,133,149,19817,28,33,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1353,Mat_knapsack98,133,149,19817,28,33,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1354,Mat_knapsack98,133,149,19817,28,33,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1355,Mat_knapsack98,133,149,19817,28,33,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:16,valid solution
1356,Mat_knapsack98,133,149,19817,28,33,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:8,valid-solution
1357,Mat_knapsack98,133,149,19817,28,33,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:7,valid-solution
1358,Mat_knapsack99,134,152,20368,34,37,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1359,Mat_knapsack99,134,152,20368,34,37,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1360,Mat_knapsack99,134,152,20368,34,37,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1361,Mat_knapsack99,134,152,20368,34,37,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:12:46,valid solution
1362,Mat_knapsack99,134,152,20368,34,37,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:13,valid solution
1363,Mat_knapsack99,134,152,20368,34,37,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1364,Mat_knapsack99,134,152,20368,34,37,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:36,
1365,Mat_knapsack99,134,152,20368,34,37,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:56,valid solution
1366,Mat_knapsack99,134,152,20368,34,37,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1367,Mat_knapsack99,134,152,20368,34,37,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1368,Mat_knapsack99,134,152,20368,34,37,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1369,Mat_knapsack99,134,152,20368,34,37,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:22,valid solution
1370,Mat_knapsack99,134,152,20368,34,37,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:9,valid-solution
1371,Mat_knapsack99,134,152,20368,34,37,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:9,valid-solution
1372,Mat_knapsack100,135,155,20925,10,39,0,0,0,theorem_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1373,Mat_knapsack100,135,155,20925,10,39,0,0,0,theorem_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1374,Mat_knapsack100,135,155,20925,10,39,0,0,0,theorem_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:05,
1375,Mat_knapsack100,135,155,20925,10,39,0,0,0,theorem_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:02:09,valid solution
1376,Mat_knapsack100,135,155,20925,10,39,0,0,0,quadratic_model,cp-sat,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:04:36,valid solution
1377,Mat_knapsack100,135,155,20925,10,39,0,0,0,quadratic_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1378,Mat_knapsack100,135,155,20925,10,39,0,0,0,quadratic_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:32,
1379,Mat_knapsack100,135,155,20925,10,39,0,0,0,quadratic_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:05:11,valid solution
1380,Mat_knapsack100,135,155,20925,10,39,0,0,0,permutation_model,cp-sat,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1381,Mat_knapsack100,135,155,20925,10,39,0,0,0,permutation_model,coinbc,1,unknown,equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1382,Mat_knapsack100,135,155,20925,10,39,0,0,0,permutation_model,chuffed,10,yes,equal by permutation,fractional_multidim_knapsack/,unknown due to timeout,22:00:06,
1383,Mat_knapsack100,135,155,20925,10,39,0,0,0,permutation_model,gecode,10,no,equal by permutation,fractional_multidim_knapsack/,equivalent,00:01:21,valid solution
1384,Mat_knapsack100,135,155,20925,10,39,0,0,0,algo,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:9,valid-solution
1385,Mat_knapsack100,135,155,20925,10,39,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,eq,fractional_multidim_knapsack/,equivalent,0:0:9,valid-solution
1386,Mat_knapsack2,9,9,81,1,3,4,2,0,theorem_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:01,
1387,Mat_knapsack2,9,9,81,1,3,4,2,0,theorem_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:01,
1388,Mat_knapsack2,9,9,81,1,3,4,2,0,theorem_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:01,
1389,Mat_knapsack2,9,9,81,1,3,4,2,0,theorem_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1390,Mat_knapsack2,9,9,81,1,3,4,2,0,quadratic_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:01,
1391,Mat_knapsack2,9,9,81,1,3,4,2,0,quadratic_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1392,Mat_knapsack2,9,9,81,1,3,4,2,0,quadratic_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1393,Mat_knapsack2,9,9,81,1,3,4,2,0,quadratic_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1394,Mat_knapsack2,9,9,81,1,3,4,2,0,permutation_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1395,Mat_knapsack2,9,9,81,1,3,4,2,0,permutation_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1396,Mat_knapsack2,9,9,81,1,3,4,2,0,permutation_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1397,Mat_knapsack2,9,9,81,1,3,4,2,0,permutation_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1398,Mat_knapsack2,9,9,81,1,3,4,2,0,algo,no_solver,10,solved-without-timeout,not_eq,fractional_multidim_knapsack/,not-equivalent,0:0:0,no-solution-to-validate
1399,Mat_knapsack2,9,9,81,1,3,4,2,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,fractional_multidim_knapsack/,not-equivalent,0:0:0,no-solution-to-validate
1400,Mat_knapsack3,11,9,99,2,3,0,0,0,theorem_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:01,valid solution
1401,Mat_knapsack3,11,9,99,2,3,0,0,0,theorem_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1402,Mat_knapsack3,11,9,99,2,3,0,0,0,theorem_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1403,Mat_knapsack3,11,9,99,2,3,0,0,0,theorem_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1404,Mat_knapsack3,11,9,99,2,3,0,0,0,quadratic_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:01,valid solution
1405,Mat_knapsack3,11,9,99,2,3,0,0,0,quadratic_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1406,Mat_knapsack3,11,9,99,2,3,0,0,0,quadratic_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1407,Mat_knapsack3,11,9,99,2,3,0,0,0,quadratic_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1408,Mat_knapsack3,11,9,99,2,3,0,0,0,permutation_model,cp-sat,1,unknown,not equal by permutation,fractional_multidim_knapsack/,unknown, ,no result file
1409,Mat_knapsack3,11,9,99,2,3,0,0,0,permutation_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:01,valid solution
1410,Mat_knapsack3,11,9,99,2,3,0,0,0,permutation_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1411,Mat_knapsack3,11,9,99,2,3,0,0,0,permutation_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,equivalent,00:00:00,valid solution
1412,Mat_knapsack3,11,9,99,2,3,0,0,0,algo,no_solver,10,solved-without-timeout,not_eq,fractional_multidim_knapsack/,error:-should-be-not-equivalent,0:0:0,no-solution-to-validate
1413,Mat_knapsack3,11,9,99,2,3,0,0,0,algo_enhanced,no_solver,10,solved-without-timeout,not_eq,fractional_multidim_knapsack/,error:-should-be-not-equivalent,0:0:0,no-solution-to-validate
1414,Mat_knapsack4,11,12,132,2,2,4,3,0,theorem_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:02,
1415,Mat_knapsack4,11,12,132,2,2,4,3,0,theorem_model,coinbc,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1416,Mat_knapsack4,11,12,132,2,2,4,3,0,theorem_model,chuffed,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1417,Mat_knapsack4,11,12,132,2,2,4,3,0,theorem_model,gecode,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:00,
1418,Mat_knapsack4,11,12,132,2,2,4,3,0,quadratic_model,cp-sat,10,no,not equal by permutation,fractional_multidim_knapsack/,not equivalent,00:00:01,
